title,content,date,cleaned_content,sentiment,sentiment_label
小米玄戒芯片跑分泄露，略低于高通骁龙 8；罗永浩现身百度杭州公司；谷歌 CEO 爆料，差点收购 Netflix,"5 18 
 logo
 AI AI JARVIS ONE Wi-Fi
 Jarvis 1 IT 
XRING 01 8 Elite10 CPU 7%
 XRING 01 8 Elite 
Geekbench 6 @Jukanlosreve 25042PN24C2+4+2+2 ARM Cortex-X925 3.90GHz XRING 01 Cortex-X925 3.20GHz
… [+826 chars]",2025-05-19,518logoAIAIJARVISONEWi FiJarvis1ITXRING018Elite10CPU7% XRING018EliteGeekbench6 Jukanlosreve25042PN24C2 2ARMCortex X9253.90 GHzXRING01Cortex X9253.20 GHz 826chars,0.06523665915870536,负面
国家统计局：多项指标稳定增长 展现经济强大韧性,"519 202544
46.1%49.8%55.9%46%410.4%8.9%
45.1%1-55.1%1-44%1-418.2%64.5%
1-42.4%1.13.9%1.749.5%
45.1%0.11-45.2%
410%21.4%21.3%+410%438.9%43.1%
4",2025-05-19,51920254446.1% 49.8% 55.9% 46% 410.4% 8.9% 45.1% 55.1% 44% 418.2% 64.5% 42.4% 1.13 9% 1.749 5% 45.1% 0.11 45.2% 410% 21.4% 21.3% 410% 438.9% 43.1%,0.2506179272490505,负面
宁德时代推出 75#标准化换电块，将建设“八横十纵”换电绿网,"IT 5 19 5 18 75# 2030 80% 50% 
CEO 3 50% 75#
CEO 75# 30 
 95% 70 
IT2025 13 300 (G2) 11 2030 16 15 80% 
 1428 6900 
IT",2025-05-18,IT51951875 203080% 50% CEO350% 75 CEO75 3095% 70IT202513300 G2 112030161580% 14286900IT,8.694159219224673e-07,负面
台湾关闭最后的核电反应堆 引发能源安全担忧,"ROG NUC 2025PCUltra 9 275HX+RTX 508024999
2025-05-18 320",2025-05-18,ROGNUC2025PCUltra9275HX RTX5080249992025 05 18320,0.14590616153271474,负面
小米为何总遭流量反噬？,"0  2025-05-18 10:10:12
3
3SU7NOA3
800
4736
428000
OTASU7 Ultra1548900
SU7 Ultra4.2
200002000
43%4.25%su7 Ultra400/
OTA
SU7 Ultra4.2
SU7 Ultra81.4952.99
IP
202556220050
12+
5%
3100
5… [+32 chars]",2025-05-18,2025 05 1810 10 1233SU7NOA38004736428000OTASU7Ultra1548900SU7Ultra4.220000200043% 4.25% su7Ultra400 OTASU7Ultra4.2 SU7Ultra81.4952 99IP20255622005012 5% 31005 32chars,0.00024080347179833428,负面
索尼WH-1000XM6体验：全天舒适佩戴音质更强,"TOP1000XM51000XM5WH-1000XM61000XM5
WH-1000XM6WH-1000XM6WH-1000XM6
WH-1000XM6MIMWH-1000XM6MIM
WH-1000XM6WH-1000XM6
WH-1000XM6
WH-1000XM6MIM
WH-1000XM6254
WH-1000XM6
WH-1000XM6QN3QN1712/
WH-10… [+137 chars]",2025-05-16,TOP1000XM51000XM5WH 1000XM61000XM5WH 1000XM6WH 1000XM6WH 1000XM6WH 1000XM6MIMWH 1000XM6MIMWH 1000XM6WH 1000XM6WH 1000XM6WH 1000XM6MIMWH 1000XM6254WH 1000XM6WH 1000XM6QN3QN1712 WH 10 137chars,0.2395217615025801,负面
特朗普经济政策令美国半导体制造业潜在繁荣复杂化,"AMD 1984 
 IDCMario Morales 2024 2028 
 1990 37% 2022 10%
2022 
 2024 5 
Barry Broome
Bosch2023 19 
 1700 
 Blaize Solidigm
Blaize Dinakar Munagala
Blaize Lane Bess
ForresterAlvin Nguyen
… [+41 chars]",2025-05-15,AMD1984IDCMarioMorales20242028199037% 202210% 202220245BarryBroomeBosch2023191700BlaizeSolidigmBlaizeDinakarMunagalaBlaizeLaneBessForresterAlvinNguyen 41chars,0.012802838200191236,负面
华龙一号全球首堆连续安全稳定运行1000天：输送清洁电力超370亿度,"Google Android Material 3 Expressive
2025-05-14 5921",2025-05-14,GoogleAndroidMaterial3Expressive2025 05 145921,0.25408000363520367,负面
TCL 华星参展 SID2025：首次实现全球单一厂商印刷 OLED 技术全尺寸覆盖,"IT 5 14 5 13 SID2025 TCL 
TCL 21.6"" OLED 4K 2024 11 OLED 
 OLED 6.5 65 TV OLED 
TCL 219 36:9 MLED 
  36:9MLED (219"")
TCL 12.1 Eye-Care display 
  (12.1"")
TCL 8:9 (85 ) IGZO OC A 
  8:9 (85"")… [+648 chars]",2025-05-14,IT514513SID2025TCLTCL21.6 OLED4K202411OLEDOLED6.565 TVOLEDTCL21936 9MLED 36 9MLED 219 TCL12.1 Eye Caredisplay 12.1 TCL8 85 IGZOOCA 85 648chars,0.00023984966071999292,负面
“季节错乱”背后，谁能承受农业防灾成本激增？,"842023202020182019
3-4302023500150800052000
20010100
-
30100.19
1971-19943.31995-20237.2199553010
352023
673538
3578199110202021
78910
2022
61",2025-05-13,8420232020201820193 430202350015080005200020010100 30100.191971 19943.31995 20237.2199553010352023673538357819911020202178910202261,0.25917217081084476,负面
那些想退小米汽车的年轻人,"SU7 Ultra
42000
57
SU7 Ultra
SU7 Ultra
SU7 Ultra
SU7 Ultra
11SU7 Ultra
SU7 Ultra
SU7 Ultra1500
SU7 Ultra30-35BBA80-90%SU7 Ultra3-430%
SU7 Ultra
SU7 UltraSU7 UltraSU7SU7
50
4.2SU7SU7 Ult… [+88 chars]",2025-05-13,SU7Ultra4200057SU7UltraSU7UltraSU7UltraSU7Ultra11SU7UltraSU7UltraSU7Ultra1500SU7Ultra30 35BBA80 90% SU7Ultra3 430% SU7UltraSU7UltraSU7UltraSU7SU7504.2 SU7SU7Ult 88chars,0.006277561917800156,负面
InventWood 今夏量产“超级木材”，强度是钢的 1.5 倍,"IT 5 13 Liangbing Hu 2018 
InventWood Alex Lau 
 InventWood
 TechCrunch InventWood Superwood
Lau 90% 
InventWood A 1500 IT 1.08 Grantham Baruch Future VenturesBuilders VC Muus Climate Partners … [+66 chars]",2025-05-13,IT513LiangbingHu2018InventWoodAlexLauInventWoodTechCrunchInventWoodSuperwoodLau90% InventWoodA1500IT1.08 GranthamBaruchFutureVenturesBuildersVCMuusClimatePartners 66chars,1.1284667515654156e-05,负面
李想一年赚6个亿，合理吗？,"CEO
20246.39266.52024506.36
4027.4CFO3916.0
5000106506
(FASB)
20246.396.36
5625.6832002.3
ESG
2020IPO
20203200VP
8060506.4
ESGMSCIESGAAAESG
ESGESG
2024MEGA
SESG
ESGESGESGESG
ESG2024ES… [+196 chars]",2025-05-13,CEO20246.39266 52024506.364027 4CFO3916.05000106506 FASB 20246.396 365625.6832002 3ESG2020IPO20203200VP8060506.4 ESGMSCIESGAAAESGESGESG2024MEGASESGESGESGESGESGESG2024ES 196chars,0.13118790557022608,负面
《新风助眠白皮书》发布：海信新风空调实测，1 晚多睡 1 小时,"IT 5 13 5 12 1 1 
2025 18 7.06 ~7.18 48.5%
 COTVOC
CO
 KFR-35G / X730UPro-X1 
 CO
CO 2300 ppm 700ppm 71.3%CO 5300 ppm 800 ppm 83.8% TVOC 3 95%
74.7 85.6 14.6% 18.7 15.6 2.1 1.2 94.7% 98.2%
7 … [+92 chars]",2025-05-13,IT513512112025187.06 7.1848 5% COTVOCCOKFR 35G X730UPro X1COCO2300ppm700ppm71.3% CO5300ppm800ppm83.8% TVOC395% 74.785 614.6% 18.715 62.11 294.7% 98.2% 92chars,5.1127600475209256e-05,负面
美国的反建制主义浪潮和英国的响应,"7040%(DOGE)1174483(3.27)DOGE1130(8243)
160062024202552Reform UK67731699100
75203010020%DEI
Brexit PartyDEI
Edward LuceESGDEI
X
Fox NewsLara Trump
42822530DOGE5830338
tao.feng@ftchinese.com",2025-05-12,7040% DOGE 1174483 3.27 DOGE1130 8243 160062024202552ReformUK6773169910075203010020% DEIBrexitPartyDEIEdwardLuceESGDEIXFoxNewsLaraTrump42822530DOGE5830338tao feng ftchinese com,0.5052338109055882,中性
零跑汽车在欧洲的良好开局会昙花一现吗？,"9T03Stellantis
Stellantis
StellantisT03Stellantis/p&gt;
JATO2825202531254T031011C1024320252987T032507C104802024281228
T03SUV C10SUV2
T03SpringT0318900Spring 45PS2000T03JATO28Spring20253339811351… [+350 chars]",2025-05-10,9T03StellantisStellantisStellantisT03Stellantis gt JATO2825202531254T031011C1024320252987T032507C104802024281228T03SUVC10SUV2T03SpringT0318900Spring45PS2000T03JATO28Spring20253339811351 350chars,0.27984147275311977,负面
第一个“退群”的小米友商出现了,"57ADS 25.66653020%
202120245
9
2135%1333.3220
20242287%001007
0011530061.412770000715800122500
20251~3001430030000071000
0010072/345.517%
001+
20~30
SU7001/0077SU7001930061.4
SUVX7XSUV7X1… [+484 chars]",2025-05-09,57ADS25.66653020% 20212024592135% 1333.322020242287% 0010070011530061.41277000071580012250020251 30014300300000710000010072 345.517% 001 20 30SU7001 0077SU7001930061.4 SUVX7XSUV7X1 484chars,0.07920870290157567,负面
对话 2025 Swift Student Challenge 挑战赛获奖开发者：他们，要用技术修复世界的裂痕,"2 2025 Swift Student Challenge Swift Playgrounds Xcode App 
2025 Swift Student Challenge 350 50 WWDC25 Apple Apple Developer Program Development with Swift Apple 
IT 2025 Swift Student Challenge 
… [+746 chars]",2025-05-09,22025SwiftStudentChallengeSwiftPlaygroundsXcodeApp2025SwiftStudentChallenge35050WWDC25AppleAppleDeveloperProgramDevelopmentwithSwiftAppleIT2025SwiftStudentChallenge 746chars,0.007225828041304894,负面
雷军：SU7 Ultra 正式挑战纽北；华为「鸿蒙电脑」亮相；盖茨将捐出所有财富，2045 关闭基金会,"19 
 5 8 5 19 14:30 
2021 2022 | OS | 2022 2023 | | 2023 2025 | | 
QQWPSQQ IT 
Google AI Chrome 
 5 8 Google Chrome Gemini NanoGoogle Android Chrome 
Google Chrome Google Gemini Nano 
Google G… [+558 chars]",2025-05-09,195851914 3020212022 OS 20222023 20232025 QQWPSQQITGoogleAIChrome58GoogleChromeGeminiNanoGoogleAndroidChromeGoogleChromeGoogleGeminiNanoGoogleG 558chars,0.7420076199281953,正面
小米为 SU7 Ultra 前盖致歉；苹果微软达成年度搜索合作；任天堂 Switch2 性能暴涨｜极客早知道,"AI 
5 8 
5 15 
OpenAI 
5 7 Information OpenAI 
OpenAI 2030 OpenAI 2030 20% OpenAI 2030 10% 2030 
 OpenAI 2030 OpenAI The Information 
 Cue
5 8 Cue 
 
 
 Anthropic AI 
5 6 Anthropic vibe-c… [+839 chars]",2025-05-08,AI58515OpenAI57InformationOpenAIOpenAI2030OpenAI203020% OpenAI203010% 2030OpenAI2030OpenAITheInformationCue58Cue AnthropicAI56Anthropicvibe 839chars,0.0022962562826847055,负面
塑料分解效率实现数量级提升，我国科研人员成功研制可漂浮二氧化钛材料,"IT 5 8 
 64 6000 4300 
 10ns 10-100 85% 
 1 
Floatable organic-inorganic hybrid-TiO2 unlocks superoxide radicals for plastic photoreforming in neutral solutionNature Communications
 - TiO2 
 - … [+74 chars]",2025-05-08,IT58646000430010ns10 10085% 1Floatableorganic inorganichybrid TiO2 unlockssuperoxideradicalsforplasticphotoreforminginneutralsolutionNatureCommunications TiO2 74chars,0.018402088115475945,负面
小米就 SU7 Ultra 碳纤维双风道前舱盖争议致歉，未交付订单限时改回铝制前舱盖,"IT 5 7 IT
01 SU7 Ultra
 4-8 
02 SU7 Ultra 
SU7 Ultra 
 10 29 SU7 Ultra 
 1.73 1.3kg 
 SU7 Ultra 
03SU7 Ultra 
 SU7 Ultra 5 9 10:00 5 10 23:59:59 
 5 10 23:59:59 2 
 App Ultra Master SU7 Ul… [+74 chars]",2025-05-07,IT57IT01SU7Ultra4 802SU7UltraSU7Ultra1029SU7Ultra1.731 3kgSU7Ultra03SU7UltraSU7Ultra5910 0051023 59 5951023 59 592AppUltraMasterSU7Ul 74chars,2.771527108036409e-06,负面
希捷预计2030年推出100TB硬盘 以满足数据中心需求,Seagate2030100TB70BS Teh2030,2025-05-07,Seagate2030100TB70BSTeh2030,0.4737672181921908,中性
中信保诚人寿发布2024年企业社会责任报告,"2024
2024
+
2024245.64%144.81%
2024202422.99
1+162024214.71
70202470.5925.58
20248.47152.84%
202499.8%92%88.3%98%APPE-Partner
20242024132
2024111.573.0124.271.08202024133023.17179.94
20242… [+43 chars]",2025-05-07,20242024 2024245.64% 144.81% 2024202422.991 162024214.7170202470 5925.5820248 47152.84% 202499.8% 92% 88.3% 98% APPE Partner202420241322024111.573 0124.271 08202024133023.17179 9420242 43chars,0.22091695429926161,负面
手机电池突破8000mAh？厂商不敢说的真相：一年后续航崩塌,"MateBook X Pro LinuxWindows 8399
2025-05-05 5871",2025-05-06,MateBookXProLinuxWindows83992025 05 055871,0.41520637506757285,中性
走进苹果爱尔兰测试实验室：你的iPhone如何在沙尘、高温和盐水中生存,"19806000
Apple iMac Jonathan BellWallpaper*
Wallpaper*MailOnline iPhone 
iMac 149 75 -4 -4 
· (Tom Marieb) 
USB Jonathan BellWallpaper*
Jonathan BellWallpaper*
XCT5
 Daisy 240 iPhone 20 iPhon… [+67 chars]",2025-05-05,19806000AppleiMacJonathanBellWallpaper Wallpaper MailOnlineiPhoneiMac14975 TomMarieb USBJonathanBellWallpaper JonathanBellWallpaper XCT5Daisy240iPhone20iPhon 67chars,0.0010985852296493404,负面
2025巴菲特股东大会全程实录：首次明确批评贸易战 官宣将于年底退休,"2025
94CEOAI
2025
12003
·
2508
370
2··56CPI3%2%ECB
·655
50Tim CookiPhone5··5
·5
·94
52001000200
·
·
3300027%2513%
·1001000801600
53350500500
4003350500
15
4
·
21
20082009
2590… [+1664 chars]",2025-05-04,202594CEOAI202512003 25083702 56CPI3% 2% ECB 65550TimCookiPhone5 9452001000200 3300027% 2513% 1001000801600533505005004003350500154 21200820092590 1664chars,0.10344103775432234,负面
苹果电话会：美国设备“大多数”将来自印度、越南 关税或致Q3成本增加9亿美元,"CEOTim Cook4-6965.4AIApp Store
6iPhoneiPadMacApple WatchAirPods
iPhone250050%
Face ID12190
9
9
1-35%9505%248iPhone2%4%
TechInsightsiPhone 16 Pro300-500
AIAI
WWDC 2024Siri
Apple Intelligence… [+3177 chars]",2025-05-02,CEOTimCook4 6965.4 AIAppStore6iPhoneiPadMacAppleWatchAirPodsiPhone250050% FaceID12190991 35% 9505% 248iPhone2% 4% TechInsightsiPhone16Pro300 500AIAIWWDC2024SiriAppleIntelligence 3177chars,0.010777790757890982,负面
马斯克怒怼特斯拉换帅报道；苹果库克称关税成本暂不转嫁给消费者，但未来难说；游戏科学获五四青年奖章集体,"5 1 
 CEO ·
Robyn Denholm CEO 
9 
5 2 Tim Cook 3 4~6 9 65.41 
iPhoneiPad 
IT 
 AI  
5 1 CCTV 4 30 AI
AIIT 
 
 CEO ITBEAR
 15  
 4 30 CMO 
4 CMO 
 4 
AI 148    
 AI 148 
 Luis von Ah… [+918 chars]",2025-05-02,51CEO RobynDenholmCEO952TimCook34 6965.41 iPhoneiPadITAI 51CCTV430AIAIIT CEOITBEAR15 430CMO4CMO4AI148 AI148LuisvonAh 918chars,4.5815711557928296e-08,负面
美国第二季度 iPhone 销量的一半来自印度,"2025 iPhone 2500 3000 2024 1200 iPhone 
 5 1 CNBC iPhone 
 iPhone 
20259545%1.658%
iPhone 16e 
·Kevan Parekh240290
145%
60%
iPhone2026iPhone",2025-05-01,2025iPhone2500300020241200iPhone51CNBCiPhoneiPhone20259545% 1.658% iPhone16e KevanParekh240290145% 60% iPhone2026iPhone,0.06302773523313487,负面
“两新”政策加力扩围继续显效（锐财经）,"19%4.6%
26.9%19.3%18.1%120.78.46.421.7%1.4
300081242724281.4124941.63785.54090.64207200
19%12114.813.5%8.9%7.2%4.3%9.34.730.1
64.6%1
9.4%4.1%11.8%11.4%10%28001.470%50%
202480%
6.0%9.7%9.3%0.63… [+44 chars]",2025-05-01,19% 4.6% 26.9% 19.3% 18.1% 120.78 46.421 7% 1.4300081242724281 4124941.63785 54090.6420720019% 12114.813 5% 8.9% 7.2% 4.3% 9.34 730.164 6% 19.4% 4.1% 11.8% 11.4% 10% 28001.470% 50% 202480% 6.0% 9.7% 9.3% 0.63 44chars,0.27984147275311977,负面
国内首次公开发售在成都，On 昂跑的那款“未来跑鞋”终于来了,"·Hellen Obiri On 3 On LightSpray On 
3 
 LightSpray Cloudboom Strike LS 4 
On On 
LightSpray 
 10 On LightSpray 
 150 200 30 LightSpray Cloudboom Strike LS 7 
 LightSpray 3 
LightSpray On Joh… [+624 chars]",2025-04-30,HellenObiriOn3OnLightSprayOn3LightSprayCloudboomStrikeLS4OnOnLightSpray10OnLightSpray15020030LightSprayCloudboomStrikeLS7LightSpray3LightSprayOnJoh 624chars,0.0003144422836875993,负面
中钢协：以进入碳市场为契机 加快推动钢铁行业绿色转型,"430 29
4201891415.91471.69
543/0.52%480/2.1%0.90%10.07%10.84%14.82%11.68%3.27%12.78%
2.590.6%2.160.8%3.596.1%2.31.2%
27436.3%70619415511.3% 290317.9%
CSPI95.5913.66%99.1 21.3%19.26%
143606.61%1… [+18 chars]",2025-04-30,430294201891415.91471 69543 0.52% 480 2.1% 0.90% 10.07% 10.84% 14.82% 11.68% 3.27% 12.78% 2.590 6% 2.160 8% 3.596 1% 2.31 2% 27436.3% 70619415511.3% 290317.9% CSPI95.5913 66% 99.121 3% 19.26% 143606.61% 18chars,0.32702595178805005,负面
宁王有“贵人”,"2025315ZH3007502024202436209.7%45012.2%
410H2025211
620%
20209.9%500
2021159%1303.5
2022152%3285.9
2023400022%
202436209.7%
2025Q18476.2%
2022289GWh116.6%242GWh83.7%69GWh16.3%
2023390GWh35%… [+1103 chars]",2025-04-28,2025315ZH3007502024202436209.7% 45012.2% 410H2025211620% 20209.9% 5002021159% 1303.52022152% 3285.92023400022% 202436209.7% 2025Q18476.2% 2022289GWh116.6% 242GWh83.7% 69GWh16.3% 2023390GWh35% 1103chars,0.22091695429926161,负面
AI双旗舰 努比亚Z70S Ultra摄影师版与努比亚平板 Pro正式发布,"428AIZ70S Ultra ProAIZ70S Ultra35mmUltraAIProAIPad
35mmAI TogetherAI Pro
Z70S Ultra 
35mmZ70S UltraNeoMaster35mm50001/1.3990IROIS
990/H/V QPDDCGHDR
Z70S Ultra64005000AF
Z70S UltraAIAIAIAI
Z70T… [+345 chars]",2025-04-28,428AIZ70SUltraProAIZ70SUltra35mmUltraAIProAIPad35mmAITogetherAIProZ70SUltra35mmZ70SUltraNeoMaster35mm50001 1.3990 IROIS990 VQPDDCGHDRZ70SUltra64005000AFZ70SUltraAIAIAIAIZ70T 345chars,0.11967370161309421,负面
国家能源局：一季度我国能源生产消费稳步增长,"428 4282025
 3128.1%39.6%140054091.1%33.5%6604.3%35.0%34.314.6%3123.1
 317.2%43.4%4.380.613.3%6.9%4.31.5
32.382.5%34.8%
3315500676/165/74.7/712.9%",2025-04-28,4284282025 3128.1% 39.6% 140054091.1% 33.5% 6604.3% 35.0% 34.314 6% 3123.1 317.2% 43.4% 4.380 613.3% 6.9% 4.31 532.382 5% 34.8% 3315500676 165 74.7 712.9%,0.5798505782055998,中性
我国核电总体规模首次跃居世界第一，装机容量达 1.13 亿千瓦,"IT 4 27 2025
 102 1.13 28 3365 18 58 6096 
IT2024 4447 4.72% 1.27 3.34 
2024 100% 114 
IT",2025-04-27,IT42720251021.1328336518586096 IT202444474.72% 1.273 342024100% 114IT,6.549222659446574e-05,负面
海尔掌握最新CO 暖通专利技术 PROFROID让温室气体“变废为宝”,"426PROFROIDPROFROIDCO240PROFROID
+
PROFROID1961Carrier2024PROFROID
+PROFROID1004455201810000CO2202015000202524000
PROFROIDCO2CO2CO2
CO2GWP1
PROFROIDCO2200PROFROIDPROFROID",2025-04-27,426PROFROIDPROFROIDCO240PROFROID PROFROID1961Carrier2024PROFROID PROFROID1004455201810000CO2202015000202524000PROFROIDCO2CO2CO2CO2GWP1PROFROIDCO2200PROFROIDPROFROID,0.37165162461671686,负面
