title,content,date,cleaned_content,sentiment,sentiment_label
特斯拉董事會想換掉馬斯克？董事長斥：媒體造謠,"Elon Musk
430202571%
Robyn Denholm
1X
Its not that all @WSJ stories are fake, but they are almost all mean-spirited and deceptive
 Elon Musk (@elonmusk) May 1, 2025
Wedbush SecuritiesDan Ives
… [+107 chars]",2025-05-02,ElonMusk430202571% RobynDenholm1XItsnotthatall WSJstoriesarefake buttheyarealmostallmean spiritedanddeceptiveElonMusk elonmusk May1 2025WedbushSecuritiesDanIves 107chars,0.040010744530533104,负面
4月新車掛牌3.28萬輛低於預期 特斯拉跌出前10大,"If you click 'Accept all', we and our partners, including 240 who are part of the IAB Transparency &amp; Consent Framework, will also store and/or access information on a device (in other words, use … [+703 chars]",2025-05-01,Ifyouclick Acceptall weandourpartners including240whoarepartoftheIABTransparency amp ConsentFramework willalsostoreand oraccessinformationonadevice inotherwords use 703chars,0.008453048817282371,负面
美經負成長！Q1萎縮0.3%　川普怪拜登　馬斯克要走人,"If you click 'Accept all', we and our partners, including 240 who are part of the IAB Transparency &amp; Consent Framework, will also store and/or access information on a device (in other words, use … [+703 chars]",2025-05-01,Ifyouclick Acceptall weandourpartners including240whoarepartoftheIABTransparency amp ConsentFramework willalsostoreand oraccessinformationonadevice inotherwords use 703chars,0.008453048817282371,负面
巴菲特股东大会前瞻：执掌伯克希尔60年 巨轮将驶向何方,53·Berkshire Hathaway·Warren Buffett9460538539,2025-05-01,53 BerkshireHathaway WarrenBuffett9460538539,0.44767845850986676,中性
馬斯克一句話...機器人大噴發！2檔漲停放量　偕所羅門、興能高同列13檔注意股,"[FTNN]
4302.4020,235.030.01%13X530159783742
430131597837423593Unsplash
159730886635.67%83743097.3626.47%4306140605.64
23598.8%1321.54%4296665.42%42961.79%
2429246833123528655854296664.18%67.10%6… [+146 chars]",2025-05-01,FTNN 4302.4020 235.030 01% 13X530159783742430131597837423593Unsplash159730886635.67% 83743097.3626 47% 4306140605.6423598 8% 1321.54% 4296665.42% 42961.79% 2429246833123528655854296664.18% 67.10% 146chars,0.32405620432475524,负面
特朗普挽留马斯克：只要愿意，随时可以留下来,"To view this video please enable JavaScript, and consider upgrading to a web browser that supports HTML5 video",2025-05-01,ToviewthisvideopleaseenableJavaScript andconsiderupgradingtoawebbrowserthatsupportsHTML5video,0.1589409869712729,负面
"Amazon 優惠｜Samsung Galaxy Watch 7 激降 7 折，歷史新低 HK$1,630 起直送香港","Samsung Galaxy Watch 7 Amazon 40mm 44mm US$210 US$240 HK$1,630 HK$1,860
 Prime 
Amazon Prime Day 2024 
Amazon Prime 30 
Prime Day 2024Amazon DBS US$50 US$10
Galaxy Watch 7 3nm Exynos W1000 Googl… [+681 chars]",2025-05-01,SamsungGalaxyWatch7Amazon40mm44mmUS 210US 240HK 630HK 860PrimeAmazonPrimeDay2024AmazonPrime30PrimeDay2024AmazonDBSUS 50US 10GalaxyWatch73nmExynosW1000Googl 681chars,0.014213152045766786,负面
å–®äººé–‹ç™¼ç¥žä½œã€Šæ˜Ÿéœ²è°·ç‰©èªžã€‹æŽ¨å‡º9å¹´çµ‚æ–¼è¦åœæ›´ï¼Ÿä½œè€…å‡ºé¢è§£é‡‹åŽŸå›,"If you click 'Accept all', we and our partners, including 240 who are part of the IAB Transparency &amp; Consent Framework, will also store and/or access information on a device (in other words, use … [+703 chars]",2025-05-01,Ifyouclick Acceptall weandourpartners including240whoarepartoftheIABTransparency amp ConsentFramework willalsostoreand oraccessinformationonadevice inotherwords use 703chars,0.008453048817282371,负面
《邊緣禁地4》提早發售是受《GTA6》影響？開發商CEO解釋：無關其他遊戲,"If you click 'Accept all', we and our partners, including 240 who are part of the IAB Transparency &amp; Consent Framework, will also store and/or access information on a device (in other words, use … [+703 chars]",2025-05-01,Ifyouclick Acceptall weandourpartners including240whoarepartoftheIABTransparency amp ConsentFramework willalsostoreand oraccessinformationonadevice inotherwords use 703chars,0.008453048817282371,负面
【新聞點評】馬斯克遭「逼宮」 功成或要身退,"2025TeslaDOGETeslaDOGETeslaTeslaCEOTesla
TeslaCEOTeslaRobyn Denholm
Tesla26%9.5%48%Tesla
TeslaSpaceXXTwitterxAINeuralinkTesla
First BuddyMedia Research Center392%negative96%
TeslaTeslaTesla33.71… [+176 chars]",2025-05-01,2025TeslaDOGETeslaDOGETeslaTeslaCEOTeslaTeslaCEOTeslaRobynDenholmTesla26% 9.5% 48% TeslaTeslaSpaceXXTwitterxAINeuralinkTeslaFirstBuddyMediaResearchCenter392% negative96% TeslaTeslaTesla33.71 176chars,0.2395217615025801,负面
任天堂「虛擬遊戲卡」功能正式上線！Switch家庭群組成員能互相租借遊戲但仍有限制,"If you click 'Accept all', we and our partners, including 240 who are part of the IAB Transparency &amp; Consent Framework, will also store and/or access information on a device (in other words, use … [+703 chars]",2025-05-01,Ifyouclick Acceptall weandourpartners including240whoarepartoftheIABTransparency amp ConsentFramework willalsostoreand oraccessinformationonadevice inotherwords use 703chars,0.008453048817282371,负面
馬斯克將離開 DOGE，川普稱「有意願可留下」,"TeslaElon Musk
DOGE
Sisley
INSIDE INSIDE INSIDE",2025-05-01,TeslaElonMuskDOGESisleyINSIDEINSIDEINSIDE,0.3474730362549653,负面
華爾街日報：特斯拉董事會暗尋馬斯克接班人,"Tesla·Elon Musk 1.5 9,000 4,000 
 71% 9% 
 20 
Sisley
 INSIDE AI INSIDE INSIDE",2025-05-01,Tesla ElonMusk1.59 0004 00071% 9% 20SisleyINSIDEAIINSIDEINSIDE,0.15503440395863022,负面
仙人指路或彈盡糧絕？馬斯克喊明年人形機器人增10倍　主力卻大砍「這檔」近萬張...股民：上面冤魂多,"[FTNN]
4/302.400.012%20,235.03TeslaElon Musk232820.8%37.6
321.0816.86%10.17%1357.1422.88%
430232896080.8%37.6809688692.44%55.9260973341.59%68.0
233772485.48%19.85348165671.08%13.70
FTNN
FTNN354… [+18 chars]",2025-05-01,FTNN 302.400 012% 20 235.03 TeslaElonMusk232820.8% 37.6321 0816.86% 10.17% 1357.1422 88% 430232896080.8% 37.6809688692 44% 55.9260973341 59% 68.0233772485 48% 19.85348165671 08% 13.70 FTNNFTNN354 18chars,0.27984147275311977,负面
董事会物色马斯克继任者？ 特斯拉董事长辟谣,"Denholm
3
DenholmWedbushDan IvesIvesCEO
Ives
Gerber Kawasaki Wealth and Investment ManagementCEO Ross Gerber
GerberRobyn DenholmCEO
Denholm121.5",2025-05-01,Denholm3DenholmWedbushDanIvesIvesCEOIvesGerberKawasakiWealthandInvestmentManagementCEO RossGerberGerberRobynDenholmCEODenholm121.5,0.12817528099812314,负面
一年亏千亿，裁员2.2万人，垄断40年巨头进入生死年,"20%10.892.234
15
2024IntelCPU14
CPUAMD
01 
AMD19558
8
19578FairchildFairchild
102
1967
1969·7Advanced Micro DevicesAMD
88196418
CPU
197140041972400480081978168086
1993Pentium200164Itani… [+736 chars]",2025-05-01,20% 10.892 234152024IntelCPU14CPUAMD01 AMD19558819578FairchildFairchild10219671969 7AdvancedMicroDevicesAMD88196418CPU1971400419724004800819781680861993Pentium200164Itani 736chars,0.11681415271617379,负面
上海车展四十年：中国汽车的大江大河,"202540
36328
01 1985-1994
1985
737
2
22328PANDA22
*
19831985
209071222200
198519911992
C
19911128
02 1995-2004
199410
19932919961996
19951998751826
199910002000
20%199912183821
*
… [+429 chars]",2025-05-01,2025403632801 1985 19941985737222328PANDA22 19831985209071222200198519911992C1991112802 1995 2004199410199329199619961995199875182619991000200020% 199912183821 429chars,0.014980785186636147,负面
验证你是否是人类：奥特曼新公司在全美正式推出眼球扫描技术,"Orb
Tools for HumanityWorldOrb
OrbAIWorldcoin
1200WorldOrb
Tools for HumanityTools for Humanity
Tools for HumanityMatchTinder",2025-05-01,OrbToolsforHumanityWorldOrbOrbAIWorldcoin1200WorldOrbToolsforHumanityToolsforHumanityToolsforHumanityMatchTinder,0.27984147275311977,负面
今日消费资讯：《惊天魔盗团 3》全新海报和预告发布、Aesop 薇绿香水在内地上市,"3
4 30 3Now You See Me: Now You Don't 2023 2016 2 9 
·Ruben Fleischer········
 11 14 
· 6 13 
4 30 · 6 13 
··
Aesop 
4 24 Aesop 8 Aesop 11 Virre
Barnabé Fillion· Barnabé Fillion Aesop 
50ml… [+97 chars]",2025-05-01,34303NowYouSeeMe NowYouDon t2023201629 RubenFleischer 1114 613430 613 Aesop424Aesop8Aesop11VirreBarnab Fillion Barnab FillionAesop50ml 97chars,1.2846531853405452e-05,负面
特朗普汽車進口「免稅」政策只有 Tesla 唯一符合完全豁免條件　85％ 美國製零件成關鍵門檻,"85 Tesla 
 Howard Lutnick 10253.752.5
FuelArc News Kogod 2024 85 Tesla Model 3 Performance87.5Model Y Long Range85 Model Y85 Tesla Cybertruck82.5Model S Model X Ford Mustang GT 80 Honda Passport AW… [+203 chars]",2025-05-01,85TeslaHowardLutnick10253.752 5FuelArcNewsKogod202485TeslaModel3Performance87.5 ModelYLongRange85ModelY85TeslaCybertruck82.5 ModelSModelXFordMustangGT80HondaPassportAW 203chars,0.0007015427157232024,负面
【Netflix 5 月片單】影集、電影、動畫、紀錄片推薦，最新上架總整理,"Netflix 5 5  Netflix x x NASCAR: 2F1 Academy: 2 Netflix 5 Netflix 
Netflix 5 
Netflix 
Netflix 
 1981 
Netflix 
··Mara Brock Akil·Judy Blume 1975 Forever 2018 
Netflix 
Netflix 
Netflix 5 
… [+1108 chars]",2025-05-01,Netflix 55 NetflixxxNASCAR 2F1Academy 2Netflix5NetflixNetflix5NetflixNetflix1981Netflix MaraBrockAkil JudyBlume1975Forever2018NetflixNetflixNetflix5 1108chars,0.012801874788267997,负面
RISC-V笔记本电脑现状,"RISC-VISARISC-Vx86Arm
Framework·Nirav PatelRISC-V
2025RISC-VRISC-Vx86Framework
RISC-VRISC-Vx86ArmRISC-VRISC-V
2010RISC RISC-VRISC-VRISC-VRISC-V
RISC-V
RISC-V·Mark Himelstein12RISC-V12
2023RISC… [+304 chars]",2025-05-01,RISC VISARISC Vx86ArmFramework NiravPatelRISC V2025RISC VRISC Vx86FrameworkRISC VRISC Vx86ArmRISC VRISC V2010RISCRISC VRISC VRISC VRISC VRISC VRISC MarkHimelstein12RISC V122023RISC 304chars,0.22091695429926161,负面
辦公室滑鼠推薦 2025 | 選好滑鼠減少手痛、工作更輕鬆，五大選購重點解析,"If you click 'Accept all', we and our partners, including 240 who are part of the IAB Transparency &amp; Consent Framework, will also store and/or access information on a device (in other words, use … [+703 chars]",2025-05-01,Ifyouclick Acceptall weandourpartners including240whoarepartoftheIABTransparency amp ConsentFramework willalsostoreand oraccessinformationonadevice inotherwords use 703chars,0.008453048817282371,负面
如果制造商共享重要数据 二手电动汽车电池可以为汽车、房屋甚至城镇供电,0cnBeta.COM  2025-05-01 11:15:53,2025-05-01,0cnBeta COM 2025 05 0111 15 53,0.44767845850986676,中性
特斯拉发布2025年一季度车辆安全报告 Autopilot事故率仅为平均水平的1/10,"2025Autopilot744119720183352024594
2024763
Autopilot151
NHTSA70.2
Autopolit",2025-05-01,2025Autopilot7441197201833520245942024763Autopilot151NHTSA70.2 Autopolit,0.39649036561138595,负面
消息称特斯拉董事会开始物色马斯克继任者 已与猎头接触,2025Q140%71%2025Q113%33.67,2025-05-01,2025Q140% 71% 2025Q113% 33.67,0.5,中性
睽違10年合體邰智源！洪都拉斯淚嘆時光飛逝,"If you click 'Accept all', we and our partners, including 240 who are part of the IAB Transparency &amp; Consent Framework, will also store and/or access information on a device (in other words, use … [+703 chars]",2025-05-01,Ifyouclick Acceptall weandourpartners including240whoarepartoftheIABTransparency amp ConsentFramework willalsostoreand oraccessinformationonadevice inotherwords use 703chars,0.008453048817282371,负面
特斯拉尋接班人傳言炸鍋！馬斯克怒槓華爾街WSJ　酸假新聞重創媒體信譽,Blake Snell4Tyler GlasnowBlake Treinen,2025-05-01,BlakeSnell4TylerGlasnowBlakeTreinen,0.421874597530976,中性
澳洲發生寶可夢卡牌搶案，警方幽默發通緝令：「火箭隊不是唯一的壞人...」,"If you click 'Accept all', we and our partners, including 240 who are part of the IAB Transparency &amp; Consent Framework, will also store and/or access information on a device (in other words, use … [+703 chars]",2025-05-01,Ifyouclick Acceptall weandourpartners including240whoarepartoftheIABTransparency amp ConsentFramework willalsostoreand oraccessinformationonadevice inotherwords use 703chars,0.008453048817282371,负面
據報 Tesla 擬招聘新 SEO　馬斯克及董事會否認　批報道「完全失實」︱Yahoo,"If you click 'Accept all', we and our partners, including 240 who are part of the IAB Transparency &amp; Consent Framework, will also store and/or access information on a device (in other words, use … [+703 chars]",2025-05-01,Ifyouclick Acceptall weandourpartners including240whoarepartoftheIABTransparency amp ConsentFramework willalsostoreand oraccessinformationonadevice inotherwords use 703chars,0.008453048817282371,负面
《WSJ》報道 Tesla 擬招聘新 CEO　馬斯克及董事會否認　批報道「完全失實」︱Yahoo,"If you click 'Accept all', we and our partners, including 240 who are part of the IAB Transparency &amp; Consent Framework, will also store and/or access information on a device (in other words, use … [+703 chars]",2025-05-01,Ifyouclick Acceptall weandourpartners including240whoarepartoftheIABTransparency amp ConsentFramework willalsostoreand oraccessinformationonadevice inotherwords use 703chars,0.008453048817282371,负面
特斯拉董事會否認換帥　馬斯克接班危機內幕曝光,"28114.0940,227.590.285000.060.380.10(NVDA)2.05(MSFT)Meta0.180.45(TSLA)0.33 0.380.650.170.0529198.2220,232.632391.8(2330)9029",2025-05-01,28114.0940 227.590 285000.060 380.10 NVDA 2.05 MSFT Meta0.180 45 TSLA 0.330 380.650 170.0529198 2220 232.632391 2330 9029,0.4737672181921908,中性
川普挽留　馬斯克苦笑「他們喜歡燒我的車」,Blake Snell4Tyler GlasnowBlake Treinen,2025-05-01,BlakeSnell4TylerGlasnowBlakeTreinen,0.421874597530976,中性
美媒稱特斯拉想換掉馬斯克　董事長回應：錯誤報導,"Earlier today, there was a media report erroneously claiming that the Tesla Board had contacted recruitment firms to initiate a CEO search at the company.
This is absolutely false (and this was comm… [+105 chars]",2025-04-30,Earliertoday therewasamediareporterroneouslyclaimingthattheTeslaBoardhadcontactedrecruitmentfirmstoinitiateaCEOsearchatthecompany Thisisabsolutelyfalse andthiswascomm 105chars,0.004572121261380291,负面
慶祝《鋼彈 W》播映 30 週年，《鬥陣特攻 2》推出四款聯名傳奇造型與限定外觀物品,"W 30 2Overwatch 2 IP 5 13 
 W 1990 2
W
2",2025-04-30,W302Overwatch2IP513W19902W2,0.00010470292864295239,负面
學馬斯克生娃救人類　研究：每人至少生3個,"If you click 'Accept all', we and our partners, including 240 who are part of the IAB Transparency &amp; Consent Framework, will also store and/or access information on a device (in other words, use … [+703 chars]",2025-04-30,Ifyouclick Acceptall weandourpartners including240whoarepartoftheIABTransparency amp ConsentFramework willalsostoreand oraccessinformationonadevice inotherwords use 703chars,0.008453048817282371,负面
學馬斯克生娃救人類　研究：每人至少生3個,"If you click 'Accept all', we and our partners, including 240 who are part of the IAB Transparency &amp; Consent Framework, will also store and/or access information on a device (in other words, use … [+703 chars]",2025-04-30,Ifyouclick Acceptall weandourpartners including240whoarepartoftheIABTransparency amp ConsentFramework willalsostoreand oraccessinformationonadevice inotherwords use 703chars,0.008453048817282371,负面
遭董事會逼宮？特斯拉尋找新CEO人選　外媒：馬斯克閃辭川普內閣,Blake Snell4Tyler GlasnowBlake Treinen,2025-04-30,BlakeSnell4TylerGlasnowBlakeTreinen,0.421874597530976,中性
馬斯克將離開效率部 川普稱若有意願可繼續服務,"If you click 'Accept all', we and our partners, including 240 who are part of the IAB Transparency &amp; Consent Framework, will also store and/or access information on a device (in other words, use … [+703 chars]",2025-04-30,Ifyouclick Acceptall weandourpartners including240whoarepartoftheIABTransparency amp ConsentFramework willalsostoreand oraccessinformationonadevice inotherwords use 703chars,0.008453048817282371,负面
关于新冠疫情防控与病毒溯源的中方行动和立场,"191814
20202021
202078202010124
20211217172829
2021330SARS-CoV-2
2021SAGOSARS-CoV-2SAGO
SARS-CoV-2
SARS-CoV-2
202020191112128
20217.617420191012
2022201991123143850201912
8201720212020
20… [+995 chars]",2025-04-30,19181420202021202078202010124202112171728292021330SARS CoV 22021SAGOSARS CoV 2SAGOSARS CoV 2SARS CoV 220202019111212820217.6174201910122022201991123143850201912820172021202020 995chars,0.186883963356826,负面
国家卫生健康委有关负责人就白皮书发布答记者问,"244.9
1.433
202020212021330SARS-CoV-2SARS-CoV-2
20191213202011797389106All of Us202012318502407991718201912200620131500
202012020333·2020466
2020610865
201978.8202077202176.120192.7201977.32020… [+156 chars]",2025-04-30,244.91 433202020212021330SARS CoV 2SARS CoV 220191213202011797389106AllofUs202012318502407991718201912200620131500202012020333 20204662020610865201978.8202077202176 120192.7201977 32020 156chars,0.27984147275311977,负面
快訊》特斯拉否認要換掉CEO馬斯克 急發聲明打臉美媒,"Earlier today, there was a media report erroneously claiming that the Tesla Board had contacted recruitment firms to initiate a CEO search at the company.
This is absolutely false (and this was comm… [+106 chars]",2025-04-30,Earliertoday therewasamediareporterroneouslyclaimingthattheTeslaBoardhadcontactedrecruitmentfirmstoinitiateaCEOsearchatthecompany Thisisabsolutelyfalse andthiswascomm 106chars,0.004572121261380291,负面
消息称特斯拉电池架构主管 Vineet Mehta 即将离职,"IT 5 1 The Information 5 1 Vineet Mehta 4 Drew Baglino 
Mehta 4 29 
ITMehta 2007 17 4 Drew Baglino 
Mehta Model S Cybertruck 
 Model Y 13% 30%
IT",2025-04-30,IT51TheInformation51VineetMehta4DrewBaglinoMehta429ITMehta2007174DrewBaglinoMehtaModelSCybertruckModelY13% 30% IT,1.355400570668408e-07,负面
心力不在特斯拉！WSJ：董事會在找新CEO取代馬斯克　曝7年無償早不想幹了,"[FTNN]
30Tesla1Elon MuskDOGE
2025Q11939%4.091471%Bloomberg News1,1303.633%4,40014303.38%
171%
Donald Trump
13%7
20Mar-a-Lago
FTNN 5",2025-04-30,FTNN 30Tesla1ElonMuskDOGE2025Q11939% 4.091471% BloombergNews1 1303.633% 40014303.38% 171% DonaldTrump13% 720Mar LagoFTNN5,0.21099592828132863,负面
被特斯拉找接班CEO嚇到？馬斯克幽默辭別川普內閣,"If you click 'Accept all', we and our partners, including 240 who are part of the IAB Transparency &amp; Consent Framework, will also store and/or access information on a device (in other words, use … [+703 chars]",2025-04-30,Ifyouclick Acceptall weandourpartners including240whoarepartoftheIABTransparency amp ConsentFramework willalsostoreand oraccessinformationonadevice inotherwords use 703chars,0.008453048817282371,负面
馬斯克面臨「雙殺」危機! 淨利暴跌71% 特斯拉要找新CEO 、白宮工作也要丟了,"If you click 'Accept all', we and our partners, including 240 who are part of the IAB Transparency &amp; Consent Framework, will also store and/or access information on a device (in other words, use … [+703 chars]",2025-04-30,Ifyouclick Acceptall weandourpartners including240whoarepartoftheIABTransparency amp ConsentFramework willalsostoreand oraccessinformationonadevice inotherwords use 703chars,0.008453048817282371,负面
受夠馬斯克？特斯拉傳找新執行長　忙白宮又害慘營收董事會不忍了,"If you click 'Accept all', we and our partners, including 240 who are part of the IAB Transparency &amp; Consent Framework, will also store and/or access information on a device (in other words, use … [+703 chars]",2025-04-30,Ifyouclick Acceptall weandourpartners including240whoarepartoftheIABTransparency amp ConsentFramework willalsostoreand oraccessinformationonadevice inotherwords use 703chars,0.008453048817282371,负面
特朗普：馬斯克想留在白宮工作多久都可以,(Donald Trump)(Shri Thanedar)7(DOGE),2025-04-30,DonaldTrump ShriThanedar DOGE,0.44767845850986676,中性
馬斯克被董事會逼宮？特斯拉尋找新CEO人選 美媒爆內幕,''''100917307016681383001%''''995100173070 6 138670516681381%30070 6 1381218100 50! 1730 1%33015313547951730! 1730 1%701668 +1,2025-04-30,100917307016681383001% 9951001730706138670516681381% 300706138121810050 17301% 33015313547951730 17301% 701668,0.6317122544495751,正面
