title,content,date,cleaned_content,sentiment,sentiment_label
Google CEO警告称司法部提出的救济措施可能会扼杀研发和创新,"Google·Sundar PichaiGoogleGoogleGoogle
Google
GoogleGoogle
 Google Chrome OpenAIPerplexity Chrome 
Google Chrome·Parisa TabrizGoogleChromeGoogleChromeGoogle",2025-04-30,Google SundarPichaiGoogleGoogleGoogleGoogleGoogleGoogleGoogleChromeOpenAIPerplexityChromeGoogleChrome ParisaTabrizGoogleChromeGoogleChromeGoogle,0.25917217081084476,负面
关于新冠疫情防控与病毒溯源的中方行动和立场,"191814
20202021
202078202010124
20211217172829
2021330SARS-CoV-2
2021SAGOSARS-CoV-2SAGO
SARS-CoV-2
SARS-CoV-2
202020191112128
20217.617420191012
2022201991123143850201912
8201720212020
20… [+995 chars]",2025-04-30,19181420202021202078202010124202112171728292021330SARS CoV 22021SAGOSARS CoV 2SAGOSARS CoV 2SARS CoV 220202019111212820217.6174201910122022201991123143850201912820172021202020 995chars,0.186883963356826,负面
华尔街急切期待苹果CEO库克对关税问题的首次公开评论,"0  2025-04-30 22:17:45
iPhoneMac Apple Watch
 4 2 iPhone 9%
 1 
 iPhone
 iPhone 
 iPhone iPhone 3500 
2019 11 20 Mac Pro 
TD 6% 2024 940 
 4 2 
 iPhone 
FactSet 1.62 941.9 4%
created by c… [+5 chars]",2025-04-30,2025 04 3022 17 45iPhoneMacAppleWatch42iPhone9% 1iPhoneiPhoneiPhoneiPhone350020191120MacProTD6% 202494042iPhoneFactSet1.62941 94% createdbyc 5chars,5.236703150002242e-06,负面
日媒：中国供应链超级高效 关税难让iPhone生产回流美国,"iPhone
iPhoneiPhoneMacBookiPad
iPhone·(Howard Lutnick)
202318784%
MacBook
352414
MacBookMac miniiMac
(PCB)(SMT)MacBookMac miniiMacSMTPCBPCB
MacBookMac miniiMac
MacBookMacBook
CEO·(Tim Cook)… [+134 chars]",2025-04-30,iPhoneiPhoneiPhoneMacBookiPadiPhone HowardLutnick 202318784% MacBook352414MacBookMacminiiMac PCB SMT MacBookMacminiiMacSMTPCBPCBMacBookMacminiiMacMacBookMacBookCEO TimCook 134chars,0.14362918353489273,负面
AI热潮预警信号再现 超微电脑初步业绩远逊预期 盘后暴跌引发行业地震,"3310.290.310.53
AIAI220266400Charles Liang20252023
3620%(NVDA.US)2%AMD(AMD.US)1%
Bloomberg IntelligenceWoo Jin Ho15%AIGPUBlackwell
1260%2024102
22056
AI
AI
(GOOGL.US)(AMZN.US)AIAITD Cowen(MSF… [+145 chars]",2025-04-30,3310.290 310.53 AIAI220266400CharlesLiang202520233620% NVDA US 2% AMD AMD US 1% BloombergIntelligenceWooJinHo15% AIGPUBlackwell1260% 202410222056AIAI GOOGL US AMZN US AIAITDCowen MSF 145chars,0.17144602564591438,负面
"""从政""130天，马斯克痛失千亿美元 但也有收获","DOGE·Donald Trump
SpaceXNeuralinkxAIX
33%113025%
·Elaine KamarckDOGE
DOGE
2DOGE1600ABC57%2
·Susie WilesSpaceX
4400
1174483DOGE
Cybertruck
5DOGE
SpaceX
SpaceX
·Jared IsaacmanNASASpaceX
2… [+158 chars]",2025-04-30,DOGE DonaldTrumpSpaceXNeuralinkxAIX33% 113025% ElaineKamarckDOGEDOGE2DOGE1600ABC57% SusieWilesSpaceX44001174483DOGECybertruck5DOGESpaceXSpaceX JaredIsaacmanNASASpaceX2 158chars,0.26856035708654236,负面
IT之家鸿蒙生态 4 月“星”榜单发布，有没有你最中意的那一款？,"3 20 HarmonyOS 5 5 Pura X 
IT4 5 
IT 4 
IT 4 
 App
 App
iOS App
 5 AppiOS App
 App
 / App
 App 
 App
 App 
4 QQ App App App App App App 
 3 20 5 Pura X 
 App Pura X Pura X
3-4 / 
QQ … [+42 chars]",2025-04-30,320HarmonyOS55PuraXIT45IT4IT4AppAppiOSApp5AppiOSAppApp AppAppAppApp4QQAppAppAppAppAppApp3205PuraXAppPuraXPuraX3 QQ 42chars,1.0705560909873846e-05,负面
马斯克想从“泥沼”脱身,0FunTalk  2025-04-30 09:56:37,2025-04-30,0FunTalk 2025 04 3009 56 37,0.44767845850986676,中性
硅谷观察：老美凌晨三点排队不是为了苹果手机 竟是为了中国毛绒玩具,"IP
IP
StockX9481920()
iPhone
Insta360 X5
++
130.4107%50.7375.2%
3020%726%
100%
CEO202025
Circana2023420
2023678%17.3%18
26
(Kasing Lung)
2015(The Monsters)(Labubu)ZimomoTycocoSpooky
20… [+208 chars]",2025-04-30,IPIPStockX9481920 iPhoneInsta360X5 ++ 130.4107% 50.7375 2% 3020% 726% 100% CEO202025Circana20234202023678% 17.3% 1826 Kasing Lung 2015 The Monsters Labubu ZimomoTycocoSpooky20 208chars,0.0017531398790164854,负面
Galaxy Z Fold8 / Flip8 折叠手机首发自家代工芯片，消息称三星将承接高通部分 2nm 芯片订单,"IT 4 30 sedaily 4 29 Foundry 2nm 
2 AP 2026 Galaxy Z Fold8 Galaxy Z Flip8 8 2  Galaxy S26 
IT 2025 2 2026 1 S3 12 1000 2 7000 15%
3 2020 2022 5 4 AP 2022 4 
 3 3 2 60 
MXXRProject Moohan 4 AP 
… [+1 chars]",2025-04-30,IT430sedaily429Foundry2nm2AP2026GalaxyZFold8GalaxyZFlip882 Galaxy S26 IT2025220261S31210002700015% 32020202254AP2022433260MXXRProjectMoohan4AP 1chars,1.3092143813508983e-08,负面
宝马摊牌了,"https://www.huxiu.com/article/4293621.html
_",2025-04-30,https www huxiu com article 4293621 html,0.4737672181921908,中性
沃尔玛通知中国供应商恢复供货；Meta 推独立 AI 助手，融合社交元素；因「过于奉承」，OpenAI 撤回更新,"Meta AI ChatGPT
4 29 Meta AI ——Meta AI ChatGPT AI 
Meta AI Discover Instagram Facebook Meta AI prompt AI remixMeta Connor Hayes AI 
Meta AI ChatGPT Meta IT 
Grok 3.5
4 29 Grok 3.5 SuperGrok Grok… [+627 chars]",2025-04-30,MetaAIChatGPT429MetaAI MetaAIChatGPTAIMetaAIDiscoverInstagramFacebookMetaAIpromptAIremixMetaConnorHayesAIMetaAIChatGPTMetaITGrok3.5429 Grok3.5 SuperGrokGrok 627chars,0.00013482177505563797,负面
科技昨夜今晨 0430：阿里 Qwen3 模型开源发布；小米 YU7 汽车内饰更多谍照曝光；神舟十九号因气象原因推迟返回...,"2025 4 30 
1Qwen3  36 token119 
 Qwen3-235B-A22B DeepSeek-R1o1o3-miniGrok-3 Gemini-2.5-Pro &gt;&gt; 
2 YU7 
 @ 4 29 YU7 &gt;&gt; 
3
&gt;&gt; 
4
 4 29 &gt;&gt; 
5 iPhone 17 EVT 
EVT DVT PVT … [+364 chars]",2025-04-30,20254301Qwen3 36token119Qwen3 235B A22BDeepSeek R1o1o3 miniGrok 3Gemini 2.5 Pro gt gt 2YU7 429YU7 gt gt gt gt 4429 gt gt 5iPhone17EVTEVTDVTPVT 364chars,0.0003147999157306902,负面
受权发布丨关于新冠疫情防控与病毒溯源的中方行动和立场,"43030
20254
191814
20202021
202078202010124
20211217172829
2021330SARS-CoV-2
2021SAGOSARS-CoV-2SAGO
SARS-CoV-2
SARS-CoV-2
202020191112128
20217.617420191012
2022201991123143850201912
820… [+990 chars]",2025-04-30,430302025419181420202021202078202010124202112171728292021330SARS CoV 22021SAGOSARS CoV 2SAGOSARS CoV 2SARS CoV 220202019111212820217.6174201910122022201991123143850201912820 990chars,0.17144602564591438,负面
关于新冠疫情防控与病毒溯源的中方行动和立场,"430 30
20254
191814
20202021
202078202010124
20211217172829
2021330SARS-CoV-2
2021SAGOSARS-CoV-2SAGO
SARS-CoV-2
SARS-CoV-2
202020191112128
20217.617420191012
2022201991123143850201912
82… [+991 chars]",2025-04-30,430302025419181420202021202078202010124202112171728292021330SARS CoV 22021SAGOSARS CoV 2SAGOSARS CoV 2SARS CoV 220202019111212820217.617420191012202220199112314385020191282 991chars,0.2751179465654179,负面
苹果财报前瞻：高悬的关税“达摩克利斯之剑”与AI困局,"Patriarch Organization-Eric Schiffer
iPhone 16eiPhone
2026iPhone7%
AI
Siri2025AIAIAI
Apple IntelligenceiPhone80%53NPS",2025-04-29,PatriarchOrganization EricSchifferiPhone16eiPhone2026iPhone7% AISiri2025AIAIAIAppleIntelligenceiPhone80% 53NPS,0.27984147275311977,负面
三星显示更新品牌标识 为其QD-OLED显示产品添加蓝色“Q”,"2021QD-OLEDQD-OLED2024100QD-OLEDQD-OLED
QD-OLED QD-OLED Q OLED QD-OLED 
QD-OLED OLED BI QD-OLED 
-
QD-OLED QD-OLED 240Hz 4K QD-OLED QD-OLED 
QD-OLED OLED OLED QD-OLED 1.5M:1",2025-04-29,2021QD OLEDQD OLED2024100QD OLEDQD OLEDQD OLEDQD OLEDQOLEDQD OLEDQD OLEDOLEDBIQD OLED QD OLEDQD OLED240Hz4KQD OLEDQD OLEDQD OLEDOLEDOLEDQD OLED1.5,0.13268690732658173,负面
陈逸飞和他的时代,"1983107
198441985
200557Rizzoli
3319781919
1.4952017121911Peking Opera Home Show561992
1995Tom Ford20092016
VISION2001920028Tatlet20043
Layefe20
zhen.zhu@ftchinese.com)",2025-04-29,1983107198441985200557Rizzoli33197819191.4952017121911 PekingOperaHomeShow5619921995TomFord20092016VISION2001920028Tatlet20043Layefe20zhen zhu ftchinese com,0.22091695429926161,负面
查茨沃斯庄园的花语：华丽与虚无,"Chatsworth2005
15491710560
The Gorgeous Nothings: Flowers at ChatsworthSimryn GillElliott HundleyLiza LouAlessandro PiangiamoreElias Sime20315105
 In Praise of Idleness
Allegra Pesenti 
Cavendo … [+624 chars]",2025-04-29,Chatsworth200515491710560TheGorgeousNothings FlowersatChatsworthSimrynGillElliottHundleyLizaLouAlessandroPiangiamoreEliasSime20315105InPraiseofIdlenessAllegraPesentiCavendo 624chars,0.026074497993728185,负面
苹果季报前瞻：iPhone销量或连续两季度下滑 AI推迟将成焦点,AI1-3iPhone 16eiPhoneiPhone,2025-04-29,AI1 3iPhone16eiPhoneiPhone,0.4737672181921908,中性
马斯克想从“泥沼”脱身,"2025-04-29 22:24 FunTalkAI
Grok 3.5SuperGrokAI
2043·11654023.7
2025
15004225
AIAI
4232025
193.359.2%3.9966%4.0971%
36.2613%33.6713%
Model Y20252025202460%
Model Y
DOGE
45%3.6
CEO
202425… [+169 chars]",2025-04-29,2025 04 2922 24FunTalkAIGrok3.5 SuperGrokAI2043 11654023.7202515004225 AIAI4232025193.359 2% 3.9966% 4.0971% 36.2613% 33.6713% ModelY20252025202460% ModelYDOGE45% 3.6 CEO202425 169chars,0.24843684255939236,负面
"贾跃亭重回CEO：欠债20亿美元的""造车梦""还有救吗？","8
8
2025 4 25 FF CEO
CEO MatthiasCEOFF 91 2.0FFFX
 FF FF 91 FX FX Super One Q1 2.3 
20FF91
 FF
2017 36202520
 50% FFFX 
 First 9% 
2018 202021 J Capital Research 
FFCEO
2023FF 91 16PPT
F… [+143 chars]",2025-04-29,882025425FFCEOCEOMatthiasCEOFF912.0 FFFXFFFF91FXFXSuperOneQ12.320 FF91FF20173620252050% FFFXFirst9% 2018202021JCapitalResearchFFCEO2023FF9116PPTF 143chars,0.0013268554655703202,负面
今年五一，旅游有哪些新趋势？,"2025-04-29 16:57###00#
?
DT12432025
43.1%
43.1%202332.4%
OTA
41520252023
417
173%
2023
DT20231242.6%3439.5%567
TOP10
 @ 
10
43.3%42.7%
85 @ 
2025
54.2%4
41156595151111Tips
1.24300… [+218 chars]",2025-04-29,2025 04 2916 57 ### 00 DT1243202543.1% 43.1% 202332.4% OTA41520252023417173% 2023DT20231242.6% 3439.5% 567TOP10 1043.3% 42.7% 85 202554.2% 441156595151111Tips1.24300 218chars,0.15049066077578022,负面
最高续航 765 公里，奥迪 Q6L e-tron 纯电中型 SUV 即将预售,"IT 4 29 Q6L e-tron SUV 800 CLTC 765 
IT Q6L e-tron PPE LED LED 21 
Q6L e-tron SUV 4884/1965/1687 2995 105 Q5L Q6L e-tron 114 88 
Q6L e-tron 11.9 14.5 MMI OLED 10.9 AR-HUD 
 Q6L e-tron 2+3 5 40:20… [+95 chars]",2025-04-29,IT429Q6Le tronSUV800CLTC765ITQ6Le tronPPELEDLED21Q6Le tronSUV4884 1965 16872995105Q5LQ6Le tron11488Q6Le tron11.914 5MMIOLED10.9 AR HUDQ6Le tron2 3540 20 95chars,0.0004993522230919423,负面
“电纸屏iPhone”火了 华强北太会整了...,"OLEDLCD
LCD
8T LTPOLTPS
iPhoneiPhone
iPhone
10Hz
iPhone
@
iPhonePDF60Hz LCD
RGB4096
iPhone
@
iPhone 8 Plus8A113GB
iPhone
2099
60HzPaperlike 10330Hz
RLCDReflective LCDRLCD
GBATFT
gam… [+224 chars]",2025-04-29,OLEDLCDLCD8TLTPOLTPSiPhoneiPhoneiPhone10HziPhone iPhonePDF60HzLCDRGB4096iPhone iPhone8Plus8A113GBiPhone209960HzPaperlike10330HzRLCDReflectiveLCDRLCDGBATFTgam 224chars,0.7310775335089353,正面
“家庭智慧旗舰 SUV”鸿蒙智行问界 M8 汽车大定突破 6 万台,"IT 4 29 / SUV M8 6 
M8 10 200 10000 
IT M8 Max Max+ Ultra 4 20 
<ul><li> Max 35.98 36.98 
</li><li> Max+ 37.98 39.98 
</li><li> Ultra 42.98 44.98 
</li></ul>
 M8 5190/1999/1795mm 3105mm 5 6 SU… [+207 chars]",2025-04-29,IT429 SUVM86M81020010000ITM8MaxMax Ultra420 ul li Max35.9836 98 li li Max 37.9839 98 li li Ultra42.9844 98 li ul M85190 1999 1795mm3105mm56SU 207chars,1.0354437174009412e-05,负面
"""库克背后的女人"" 周群飞财富一年飙升340亿","2015
15
2021270
53
42
800219460800340256
39
()
()56.28%5.78%
()100%97.9%2.1%0.07%
2015
10201545500
2015
20211070270
19705
15
B
19933
1997
2001TCL
TCL31882003
2024698.97544.91
36… [+210 chars]",2025-04-29,2015152021270534280021946080034025639 56.28% 5.78% 100% 97.9% 2.1% 0.07% 2015102015455002015202110702701970515B1993319972001TCLTCL318820032024698.97544 9136 210chars,0.010582287629533171,负面
销量暴跌近30% 上汽转身拥抱华为 “亲儿子”智己尴尬吗？,"202420%202487%90%3310029.66%
All in
BG
605000
2025BGAll in
L6 CEO
427
All in
App
30%
2020
L74020225000202338253202465505
CEO20234.5202412-132024
 L621.99-28.99
All inAll inAll in+
3331… [+87 chars]",2025-04-29,202420% 202487% 90% 3310029.66% AllinBG6050002025BGAllinL6CEO427AllinApp30% 2020L74020225000202338253202465505CEO20234.5202412 132024L621.99 28.99 AllinAllinAllin 3331 87chars,0.018033282323554056,负面
钱包功能完善，微信鸿蒙版 App 获 1.0.6.36 尝鲜升级,"IT 4 29 App App Gallery 1.0.6.361050148 2025/4/28 - 2025/5/27
IT App 
BUG / 
 App 1 App Gallery 400 / 
 6 2024 TOP 5000 99.9%18 QQ App IT App 1.0 9 30 
IT",2025-04-29,IT429AppAppGallery 1.0 6.3610501482025 28 2025 27ITAppBUG App1AppGallery400 62024TOP500099.9% 18QQAppITApp1.0930 IT,7.998433624312185e-07,负面
早报｜iPhone 20 周年纪念版或继续中国生产/保时捷 CEO：未将小米当对手/ChatGPT 支持购物功能,"GPU
 10 GPU GPU 1000 
 100 
2024 75 90 H100 100 150 Meta 55 65 
 DeepSeek 
 4 15 H20 
4 28 
 1 8 2025 2027 
iPhone 20 
 Mark Gurman iPhone 20 iPhone 2007 
 Pro 
Mark Gurman iPhone 20 
Gur… [+3048 chars]",2025-04-29,GPU10GPUGPU100010020247590H100100150Meta5565DeepSeek415H204281820252027iPhone20MarkGurmaniPhone20iPhone2007ProMarkGurmaniPhone20Gur 3048chars,0.00018199179116118458,负面
阿里开源新一代通义千问模型 Qwen3；传刘强东曾和王兴共聚晚餐；马斯克：5 年内机器人将超越外科医生 | 极客早知道,"Qwen3
4 29 Qwen3 3 DeepSeek-R1 1/3 3 
 3 235B 22B 4 H20 3 
 3 2 30B235B MoE 0.6B1.7B4B8B14B32B 6 API tokens AI 4B 8B 
4 21 
4 28 
25% 10% 12 37% 28%IT 
239 5 
4 28 AI 239 / NGP 5 
 AI AI CEO… [+541 chars]",2025-04-29,Qwen3429Qwen33DeepSeek R11 333235B22B4H2033230B235BMoE0.6 B1.7 B4B8B14B32B6APItokensAI4B8B42142825% 10% 1237% 28% IT2395428AI239 NGP5AIAICEO 541chars,1.80006272998412e-07,负面
科技昨夜今晨 0429：1999 元起 iQOO Z10 Turbo Pro 手机发布；领克 900 上市；小米 YU7 新增 835 公里续航版本...,"2025 4 29 
1 Z70S Ultra 8 4599 
 4 28 Z70S Ultra 4599 4099 
35mm 990 5000 1/1.3 1.2 / H / V QPD DCG HDR &gt;&gt; 
2
4 28 IP GG Bond &gt;&gt; 
3 1000 25 
 4 27 1000 18.9% 2024 25 &gt;&gt; 
4 2… [+569 chars]",2025-04-29,20254291Z70SUltra84599428Z70SUltra4599409935mm99050001 1.31 VQPDDCGHDR gt gt 2428IPGGBond gt gt 3100025427100018.9% 202425 gt gt 42 569chars,2.1609680518452912e-05,负面
新闻调查丨“自己生病却让别人吃药”——抹黑中国经济解决不了美国自身问题,"428
·
2000225120232.591020248.7%59.4%
-2030%
GDP60%201930%202432.5%
2008
202444.5%GDP2.225.2%GDP1.330.3%GDP1.5
20259.7%6.5%34.4%30.3%28.5%26.1%
2025
2060GDP196027%10%197920001200
2008200890… [+16 chars]",2025-04-29,428 2000225120232.591020248 7% 59.4% 2030% GDP60% 201930% 202432.5% 2008202444.5% GDP2.225 2% GDP1.330 3% GDP1.520259 7% 6.5% 34.4% 30.3% 28.5% 26.1% 20252060GDP196027% 10% 1979200012002008200890 16chars,0.549680231643824,中性
ARM成立40年 已授权出货2500亿片芯片,"Acorn ComputersAcorn Computers
1980·Sophie Wilson·Steve Furber32ARM11985250003ARM40402500
20254Arm40Arm
Arm 
ARM CPU Acorn Computers ARM 
ARM",2025-04-28,AcornComputersAcornComputers1980 SophieWilson SteveFurber32ARM11985250003ARM4040250020254Arm40ArmArmARMCPUAcornComputersARMARM,0.18220332219283986,负面
宁王有“贵人”,"2025315ZH3007502024202436209.7%45012.2%
410H2025211
620%
20209.9%500
2021159%1303.5
2022152%3285.9
2023400022%
202436209.7%
2025Q18476.2%
2022289GWh116.6%242GWh83.7%69GWh16.3%
2023390GWh35%… [+1103 chars]",2025-04-28,2025315ZH3007502024202436209.7% 45012.2% 410H2025211620% 20209.9% 5002021159% 1303.52022152% 3285.92023400022% 202436209.7% 2025Q18476.2% 2022289GWh116.6% 242GWh83.7% 69GWh16.3% 2023390GWh35% 1103chars,0.22091695429926161,负面
领克 900 正式上市 树立大六座 SUV 新标杆,"20254289001.5T Halo1.5T Ultra2.0T Ultra 2.0T28.9939.69
140
900SUVSPA EvoSUVSUV
SUVSPA EvoSPA864900SUV
3050mm5000mm9009005240mm1999mm1810mm6.1688.2%1293mm
SPA Evo900SUVSUVMPVSUV180°1.7m
9001.1m1… [+465 chars]",2025-04-28,20254289001.5 THalo1.5 TUltra2.0 TUltra2.0 T28.9939 69140900SUVSPAEvoSUVSUVSUVSPAEvoSPA864900SUV3050mm5000mm9009005240mm1999mm1810mm6.1688 2% 1293mmSPAEvo900SUVSUVMPVSUV180 1.7 m9001.1 m1 465chars,0.020272710670814154,负面
FIRE或者提前退休，为什么那么难,"FIREFIREFIRE?
01 FIRE
FIREFinancial Independence, Retire Early4%
2080FIRE
FIRE8035
FIREFIREFIRE
02 FIRE
FIRE
FIRE
FIRE4%251004%
1004%
307-8%202%10010%120103.25%
4%
200010%50%4%
53602025… [+211 chars]",2025-04-28,FIREFIREFIRE 01FIREFIREFinancialIndependence RetireEarly4% 2080FIREFIRE8035FIREFIREFIRE02FIREFIREFIREFIRE4% 251004% 1004% 307 8% 202% 10010% 120103.25% 4% 200010% 50% 4% 53602025 211chars,0.18057869534091842,负面
Apple Watch 10 周年，哪些「环」直到现在也没「合上」？,"Apple Watch10 
2015 4 24 Apple Watch 
Apple Watch 
 IDC 4000 Apple Watch 200 
Apple Watch 
Apple Watch iPhone the next big thing
Apple Watch iPhone 
Apple Watch 
01
2014 Apple Watch ·
 iPho… [+1233 chars]",2025-04-28,AppleWatch102015424AppleWatchAppleWatchIDC4000AppleWatch200AppleWatchAppleWatchiPhonethenextbigthingAppleWatchiPhoneAppleWatch012014AppleWatch iPho 1233chars,0.5073205855944927,中性
猿辅导员工猝死 李勇的千亿教培帝国从巅峰滑落,"......
20254236
202052
425
42223
2023
6400
2021
1996
1998
199952001221
200124......28
20055
YY
20125IDG200
2013K1220132017AI
20138IDG700B20147IDG1500C20153IDG6000D2016-2018
2020
221… [+129 chars]",2025-04-28,...... 202542362020524254222320236400202119961998199952001221200124 ...... 2820055YY20125IDG2002013K1220132017AI20138IDG700B20147IDG1500C20153IDG6000D2016 20182020221 129chars,0.017942135656705882,负面
华为最强大AI芯片910D曝光 首批样本5月到货,"910D
5910D
AINVIDIA 2022AIH100
910B910CNVIDIA
4H20NVIDIA55
NVIDIA
910B910C800,000AITikTokH20910C
320NVIDIA CEO
NVIDIA",2025-04-28,910D5910DAINVIDIA2022AIH100910B910CNVIDIA4H20NVIDIA55NVIDIA910B910C800 000AITikTokH20910C320NVIDIACEONVIDIA,0.15145685548480037,负面
刘强东王兴：不是“兄弟”,"421:
4
20244AIAIAI
4418 CEO2025228
AIAI
2~4
42210001667:395%
5001000
1500~2000
2023
20233C
2023
4CEO
85%40%
20212022GAAP-0.38%-0.99%2023GAAP2.1%20232024GAAP3.6%
20212022GAAP-13%-3%2023… [+190 chars]",2025-04-28,421 420244AIAIAI4418CEO2025228AIAI2 442210001667 395% 50010001500 2000202320233C20234CEO85% 40% 20212022GAAP 0.38% 0.99% 2023GAAP2.1% 20232024GAAP3.6% 20212022GAAP 13% 3% 2023 190chars,0.09529577351224039,负面
受关税影响，美电商商品价格普涨；京东外卖扩招 10 万旗手；苹果 AI 智能眼镜有望 2027 年推出｜极客早知道,"11 
4 27 11 
IT
AI 2027 
4 27 Mark GurmanPower OnN50
 Meta Meta 
 AirPods 2027 IT
Meta Booz Allen Space Llama
4 27 Meta Llama Booz Allen Hamilton Space Llama 
Space Llama 
 Meta Llama 3.2He… [+899 chars]",2025-04-28,1142711ITAI2027427MarkGurmanPowerOnN50MetaMetaAirPods2027ITMetaBoozAllenSpaceLlama427MetaLlamaBoozAllenHamiltonSpaceLlamaSpaceLlamaMetaLlama3.2 He 899chars,7.986366526990807e-06,负面
科技昨夜今晨 0428：小米重回 Q1 中国手机出货第一；华为联合 11 家汽车品牌发布智能辅助驾驶安全倡议；我国核电总体规模首次跃居世界第一...,"2025 4 28 
1 P 
 4 27 App &gt;&gt; 
2 11 
 11 &gt;&gt; 
3
 BG &gt;&gt; 
4 REDMI Turbo 4 Pro 2025 
 REDMI 4 26 Turbo 4 Pro 2025 REDMI IT REDMI Turbo 4 Pro 4 24 8s Gen4 6.83 1.5K LTPS M9 3200 1… [+386 chars]",2025-04-28,20254281P427App gt gt 21111 gt gt 3BG gt gt 4REDMITurbo4Pro2025REDMI426Turbo4Pro2025REDMIITREDMITurbo4Pro4248sGen46.831 5KLTPSM932001 386chars,5.479649086703731e-07,负面
